arm,arm_label,ensembl,gene_symbol,log2_fold_change,p_value,fdr,mean_unfavourable,mean_cured
DX,Pre-treatment,ENSG00000136098,NEK3,-0.34673769335319893,0.002854777278170477,0.34354471910395196,1.874818175897286,2.221555869250485
DX,Pre-treatment,ENSG00000111962,UST,-0.5075819941386133,0.0029984970907076225,0.34354471910395196,1.4939259385121537,2.001507932650767
DX,Pre-treatment,ENSG00000089876,DHX32,-0.40586819417783637,0.0029984970907076225,0.34354471910395196,2.7382723064834313,3.1441405006612677
DX,Pre-treatment,ENSG00000185024,BRF1,-0.4350147489411613,0.0029984970907076225,0.34354471910395196,4.674981326198072,5.109996075139233
DX,Pre-treatment,ENSG00000127463,EMC1,-0.4077806182421395,0.0029984970907076225,0.34354471910395196,3.733140649658291,4.14092126790043
DX,Pre-treatment,ENSG00000173692,PSMD1,-0.19604586108369038,0.0029984970907076225,0.34354471910395196,5.2793741823285085,5.475420043412199
DX,Pre-treatment,ENSG00000204574,ABCF1,-0.34062050842563174,0.0031487886918533364,0.34354471910395196,5.586195297069955,5.926815805495587
DX,Pre-treatment,ENSG00000197157,SND1,-0.36647369418658204,0.0031487886918533364,0.34354471910395196,6.516412484602556,6.882886178789138
DX,Pre-treatment,ENSG00000124214,STAU1,-0.1369420287525509,0.0031487886918533364,0.34354471910395196,6.223597562374723,6.3605395911272735
DX,Pre-treatment,ENSG00000110514,MADD,-0.4015708602478263,0.0031487886918533364,0.34354471910395196,5.784192313702923,6.1857631739507495
DX,Pre-treatment,ENSG00000116127,ALMS1,-0.42134661990069366,0.003305916919417523,0.34354471910395196,2.584042486553591,3.0053891064542846
DX,Pre-treatment,ENSG00000162711,NLRP3,-0.33114829878880236,0.003305916919417523,0.34354471910395196,5.010897749380051,5.342046048168854
DX,Pre-treatment,ENSG00000175198,PCCA,-0.39561454545447994,0.003305916919417523,0.34354471910395196,2.146995720702381,2.542610266156861
DX,Pre-treatment,ENSG00000134262,AP4B1,-0.32725581513695357,0.003305916919417523,0.34354471910395196,4.363769463884469,4.691025279021423
DX,Pre-treatment,ENSG00000182606,TRAK1,-0.3152315693705834,0.003305916919417523,0.34354471910395196,5.157945496623868,5.473177065994451
DX,Pre-treatment,ENSG00000085377,PREP,-0.32046662063564124,0.003305916919417523,0.34354471910395196,4.873522040035511,5.1939886606711525
DX,Pre-treatment,ENSG00000189091,SF3B3,-0.4157246093544975,0.003305916919417523,0.34354471910395196,5.953330259304558,6.369054868659055
DX,Pre-treatment,ENSG00000160789,LMNA,-0.651026814526845,0.0034701554848887545,0.34354471910395196,4.276330578793519,4.927357393320364
DX,Pre-treatment,ENSG00000100888,CHD8,-0.2453261444439674,0.0034701554848887545,0.34354471910395196,5.887940303901992,6.133266448345959
DX,Pre-treatment,ENSG00000137713,PPP2R1B,-0.24485244475571166,0.0034701554848887545,0.34354471910395196,3.728320591484444,3.973173036240156
DX,Pre-treatment,ENSG00000138698,RAP1GDS1,-0.37399758917379433,0.0034701554848887545,0.34354471910395196,4.436355070453582,4.810352659627377
DX,Pre-treatment,ENSG00000197694,SPTAN1,-0.5100655503431044,0.0034701554848887545,0.34354471910395196,6.343615819578339,6.853681369921444
DX,Pre-treatment,ENSG00000070915,SLC12A3,-0.3290056726741,0.0034701554848887545,0.34354471910395196,0.2587006907896487,0.5877063634637487
DX,Pre-treatment,ENSG00000144468,RHBDD1,-0.3392863136743065,0.0036417871854752346,0.34354471910395196,3.970333867898943,4.3096201815732496
DX,Pre-treatment,ENSG00000213903,LTB4R,0.3576128087198338,0.0036417871854752346,0.34354471910395196,7.560217871709298,7.2026050629894645
DX,Pre-treatment,ENSG00000000938,FGR,0.2834565416176833,0.0036417871854752346,0.34354471910395196,10.336941730852937,10.053485189235253
DX,Pre-treatment,ENSG00000093072,CECR1,-0.4141968528506563,0.0036417871854752346,0.34354471910395196,8.149136531898344,8.563333384749
DX,Pre-treatment,ENSG00000187456,ENSG00000187456,-0.12988519366655243,0.0036417871854752346,0.34354471910395196,0.10259775106125578,0.2324829447278082
DX,Pre-treatment,ENSG00000254470,AP5B1,0.3809585930334318,0.0036417871854752346,0.34354471910395196,8.277931901128925,7.896973308095493
DX,Pre-treatment,ENSG00000224997,ENSG00000224997,-0.2327263159213897,0.003821104117308009,0.34354471910395196,0.3981521229308099,0.6308784388521996
DX,Pre-treatment,ENSG00000120029,C10orf76,-0.25378188673635815,0.003821104117308009,0.34354471910395196,4.807247686115011,5.0610295728513695
DX,Pre-treatment,ENSG00000165280,VCP,-0.23953108356565256,0.003821104117308009,0.34354471910395196,7.425753985621948,7.6652850691876
DX,Pre-treatment,ENSG00000171700,RGS19,0.2266778776325662,0.003821104117308009,0.34354471910395196,8.610984154033746,8.38430627640118
DX,Pre-treatment,ENSG00000095319,NUP188,-0.4600598781150067,0.003821104117308009,0.34354471910395196,4.718167830710995,5.178227708826002
DX,Pre-treatment,ENSG00000069248,NUP133,-0.326029278768627,0.00400840788961142,0.34354471910395196,4.334937990384058,4.660967269152685
DX,Pre-treatment,ENSG00000182973,CNOT10,-0.1861090342158782,0.00400840788961142,0.34354471910395196,4.474038448703761,4.66014748291964
DX,Pre-treatment,ENSG00000004399,PLXND1,-0.508143425330724,0.0042040098396360255,0.34354471910395196,5.61273150298552,6.120874928316244
DX,Pre-treatment,ENSG00000163629,PTPN13,-0.5403019290965619,0.0042040098396360255,0.34354471910395196,0.9293056057249708,1.4696075348215327
DX,Pre-treatment,ENSG00000167601,AXL,-0.27201086654602635,0.0042040098396360255,0.34354471910395196,0.18729631968364466,0.45930718622967104
DX,Pre-treatment,ENSG00000008438,PGLYRP1,0.9089694236783759,0.0042040098396360255,0.34354471910395196,6.833792126489235,5.924822702810859
DX,Pre-treatment,ENSG00000106263,EIF3B,-0.3641933029523514,0.0042040098396360255,0.34354471910395196,6.168601665537454,6.532794968489806
DX,Pre-treatment,ENSG00000109944,C11orf63,-0.3324389867373031,0.0042040098396360255,0.34354471910395196,0.7683588545884451,1.1007978413257482
DX,Pre-treatment,ENSG00000111642,CHD4,-0.3310646556861796,0.0042040098396360255,0.34354471910395196,6.685353367074285,7.0164180227604644
DX,Pre-treatment,ENSG00000174231,PRPF8,-0.34536590354841046,0.0042040098396360255,0.34354471910395196,7.176138977248818,7.521504880797228
DX,Pre-treatment,ENSG00000159921,GNE,-0.30949384440258276,0.0042040098396360255,0.34354471910395196,3.210997169141393,3.520491013543976
DX,Pre-treatment,ENSG00000163214,DHX57,-0.409424044172515,0.0042040098396360255,0.34354471910395196,3.5998232695439674,4.009247313716482
DX,Pre-treatment,ENSG00000103353,UBFD1,-0.345427907557017,0.0042040098396360255,0.34354471910395196,4.291817930651464,4.637245838208481
DX,Pre-treatment,ENSG00000188613,NANOS1,-0.27976495497284515,0.0042040098396360255,0.34354471910395196,1.3576242728897783,1.6373892278626234
DX,Pre-treatment,ENSG00000128908,INO80,-0.3378831465190135,0.004408231248138521,0.34354471910395196,4.616975528678817,4.954858675197831
DX,Pre-treatment,ENSG00000152127,MGAT5,-0.3678951084009512,0.004408231248138521,0.34354471910395196,5.125180519982645,5.493075628383596
DX,Pre-treatment,ENSG00000117385,LEPRE1,-0.3038027013636606,0.004408231248138521,0.34354471910395196,4.417184933881184,4.720987635244844
DX,Pre-treatment,ENSG00000182362,YBEY,-0.6050109841986022,0.004408231248138521,0.34354471910395196,1.7601804453340448,2.365191429532647
DX,Pre-treatment,ENSG00000136628,EPRS,-0.3960879141251086,0.004408231248138521,0.34354471910395196,5.2262889332767,5.622376847401808
DX,Pre-treatment,ENSG00000122218,COPA,-0.19079636327460747,0.004408231248138521,0.34354471910395196,7.182990688419655,7.373787051694262
DX,Pre-treatment,ENSG00000158887,MPZ,0.4848195505213515,0.004408231248138521,0.34354471910395196,4.005099837818501,3.5202802872971497
DX,Pre-treatment,ENSG00000134909,ARHGAP32,-0.42063467887747263,0.004621403555183343,0.34354471910395196,1.6171738551743733,2.037808534051846
DX,Pre-treatment,ENSG00000135119,RNFT2,-0.3809855478515849,0.004621403555183343,0.34354471910395196,1.0714511397790836,1.4524366876306685
DX,Pre-treatment,ENSG00000227345,PARG,-0.24016976404065504,0.004621403555183343,0.34354471910395196,2.7594743501824297,2.9996441142230847
DX,Pre-treatment,ENSG00000138678,AGPAT9,0.39315759117563154,0.004621403555183343,0.34354471910395196,6.111654744927782,5.718497153752151
DX,Pre-treatment,ENSG00000167986,DDB1,-0.32827578778575006,0.004621403555183343,0.34354471910395196,6.542578225962905,6.870854013748655
DX,Pre-treatment,ENSG00000143799,PARP1,-0.4679426867068477,0.004621403555183343,0.34354471910395196,5.989116917002528,6.457059603709376
DX,Pre-treatment,ENSG00000162909,CAPN2,-0.3263049916580423,0.004843868576029702,0.34354471910395196,7.293167709148789,7.619472700806831
DX,Pre-treatment,ENSG00000004487,KDM1A,-0.35035038624479853,0.004843868576029702,0.34354471910395196,4.668245818680309,5.018596204925108
DX,Pre-treatment,ENSG00000011600,TYROBP,0.2495108040226004,0.004843868576029702,0.34354471910395196,10.409801717383187,10.160290913360587
DX,Pre-treatment,ENSG00000082805,ERC1,-0.30661760186444864,0.004843868576029702,0.34354471910395196,3.5461853803721164,3.852802982236565
DX,Pre-treatment,ENSG00000136875,PRPF4,-0.2580061253837602,0.004843868576029702,0.34354471910395196,4.339041388980834,4.597047514364594
DX,Pre-treatment,ENSG00000122507,BBS9,-0.2967627497649903,0.004843868576029702,0.34354471910395196,2.297281334853317,2.5940440846183073
DX,Pre-treatment,ENSG00000151779,NBAS,-0.31297079549650686,0.004843868576029702,0.34354471910395196,4.087050869870547,4.400021665367054
DX,Pre-treatment,ENSG00000166886,NAB2,-0.42167957107970633,0.004843868576029702,0.34354471910395196,2.875157081882518,3.296836652962224
DX,Pre-treatment,ENSG00000234917,RP5-994D16.3,-0.07466715559130951,0.00495691421564899,0.34354471910395196,0.04750838637764243,0.12217554196895195
DX,Pre-treatment,ENSG00000160685,ZBTB7B,0.2179879782282672,0.005075978716857762,0.34354471910395196,8.86276030506272,8.644772326834453
DX,Pre-treatment,ENSG00000143493,INTS7,-0.34316649843971625,0.005075978716857762,0.34354471910395196,3.2195089014930955,3.562675399932812
DX,Pre-treatment,ENSG00000148814,LRRC27,-0.30553357445352436,0.005075978716857762,0.34354471910395196,2.03930201054478,2.3448355849983042
DX,Pre-treatment,ENSG00000140553,UNC45A,-0.26275880858664014,0.005075978716857762,0.34354471910395196,5.424220556585788,5.686979365172428
DX,Pre-treatment,ENSG00000173473,SMARCC1,-0.26269673856525344,0.005075978716857762,0.34354471910395196,5.694994672986596,5.957691411551849
DX,Pre-treatment,ENSG00000065989,PDE4A,-0.4290781501845702,0.005075978716857762,0.34354471910395196,4.077774947668682,4.506853097853252
DX,Pre-treatment,ENSG00000107959,PITRM1,-0.36107111561028926,0.005075978716857762,0.34354471910395196,4.79256674749225,5.1536378631025395
DX,Pre-treatment,ENSG00000119596,YLPM1,-0.34667048514292187,0.00531809719007666,0.34354471910395196,4.402850724275386,4.749521209418308
DX,Pre-treatment,ENSG00000227500,SCAMP4,-0.23692654155591963,0.00531809719007666,0.34354471910395196,5.439190510384635,5.676117051940555
DX,Pre-treatment,ENSG00000100350,FOXRED2,-0.49370201599006136,0.00531809719007666,0.34354471910395196,1.4726051795581523,1.9663071955482136
DX,Pre-treatment,ENSG00000184708,EIF4ENIF1,-0.29400473331223775,0.00531809719007666,0.34354471910395196,4.207848574350431,4.501853307662668
DX,Pre-treatment,ENSG00000143374,TARS2,-0.3589598994302343,0.00531809719007666,0.34354471910395196,3.766874868812233,4.125834768242467
DX,Pre-treatment,ENSG00000167434,CA4,0.5921016281654667,0.00531809719007666,0.34354471910395196,5.5867792057349295,4.994677577569463
DX,Pre-treatment,ENSG00000119711,ALDH6A1,-0.39444627065541393,0.00531809719007666,0.34354471910395196,2.7236829847606674,3.1181292554160813
DX,Pre-treatment,ENSG00000167881,SRP68,-0.301520232092094,0.00531809719007666,0.34354471910395196,5.414530892491619,5.716051124583713
DX,Pre-treatment,ENSG00000116005,PCYOX1,-0.3596863348590351,0.00531809719007666,0.34354471910395196,3.5331254755974677,3.892811810456503
DX,Pre-treatment,ENSG00000081985,IL12RB2,-0.5300805640441473,0.00531809719007666,0.34354471910395196,1.397399974620075,1.9274805386642222
DX,Pre-treatment,ENSG00000185668,POU3F1,-0.0672745759041022,0.005499778223305713,0.34354471910395196,0.019319521257027582,0.08659409716112978
DX,Pre-treatment,ENSG00000106078,COBL,-0.07954779345302804,0.005563766934000391,0.34354471910395196,0.04056628346037897,0.120114076913407
DX,Pre-treatment,ENSG00000166780,C16orf45,-0.3977119861494418,0.0055705982289467465,0.34354471910395196,1.1496763308883637,1.5473883170378055
DX,Pre-treatment,ENSG00000154914,USP43,-0.14048471163410284,0.0055705982289467465,0.34354471910395196,0.17576607253978796,0.3162507841738908
DX,Pre-treatment,ENSG00000125107,CNOT1,-0.2006996714139584,0.0055705982289467465,0.34354471910395196,7.091795203362929,7.292494874776887
DX,Pre-treatment,ENSG00000171105,INSR,-0.3184076064918395,0.0055705982289467465,0.34354471910395196,2.8166642379050613,3.135071844396901
DX,Pre-treatment,ENSG00000136811,ODF2,-0.359776871524506,0.0055705982289467465,0.34354471910395196,4.4478442283342385,4.8076210998587445
DX,Pre-treatment,ENSG00000143437,ARNT,-0.17632534314388604,0.0055705982289467465,0.34354471910395196,5.829544816156661,6.005870159300547
DX,Pre-treatment,ENSG00000147130,ZMYM3,-0.37921099074103815,0.0055705982289467465,0.34354471910395196,4.269017600128349,4.648228590869387
DX,Pre-treatment,ENSG00000114993,RTKN,-0.30271364137365414,0.005833867301237647,0.34354471910395196,0.4442738451515819,0.746987486525236
DX,Pre-treatment,ENSG00000133789,SWAP70,-0.41686939501451725,0.005833867301237647,0.34354471910395196,4.364302157735905,4.781171552750422
DX,Pre-treatment,ENSG00000101266,CSNK2A1,-0.23662429224110237,0.005833867301237647,0.34354471910395196,5.4792159245249605,5.715840216766063
DX,Pre-treatment,ENSG00000128594,LRRC4,0.43802162021616287,0.005833867301237647,0.34354471910395196,6.762265892920834,6.3242442727046715
DX,Pre-treatment,ENSG00000165733,BMS1,-0.4183546423888238,0.005833867301237647,0.34354471910395196,4.012170212469421,4.430524854858245
DX,Pre-treatment,ENSG00000138002,IFT172,-0.4312177430423767,0.005833867301237647,0.34354471910395196,2.0715423592930597,2.5027601023354364
DX,Pre-treatment,ENSG00000135597,REPS1,-0.25876250932586764,0.005833867301237647,0.34354471910395196,4.542388292351736,4.801150801677603
DX,Pre-treatment,ENSG00000065054,SLC9A3R2,-0.3848997116001518,0.006108301321633069,0.34354471910395196,1.3978325302899888,1.7827322418901406
DX,Pre-treatment,ENSG00000131378,RFTN1,-0.4793133809396126,0.006108301321633069,0.34354471910395196,5.048103246550085,5.527416627489697
DX,Pre-treatment,ENSG00000137574,TGS1,-0.26193683911663346,0.006108301321633069,0.34354471910395196,3.937930699791596,4.199867538908229
DX,Pre-treatment,ENSG00000158545,ZC3H18,-0.24535175525292718,0.006108301321633069,0.34354471910395196,5.756205550451144,6.001557305704071
DX,Pre-treatment,ENSG00000130643,CALY,-0.18758016594321353,0.006108301321633069,0.34354471910395196,0.12856550338278355,0.3161456693259971
DX,Pre-treatment,ENSG00000173905,GOLIM4,-0.4106973451854159,0.006108301321633069,0.34354471910395196,1.9913942839094465,2.4020916290948624
DX,Pre-treatment,ENSG00000198682,PAPSS2,-0.33267155028937845,0.006108301321633069,0.34354471910395196,2.2770145445159486,2.609686094805327
DX,Pre-treatment,ENSG00000081760,AACS,-0.37664304038022456,0.006108301321633069,0.34354471910395196,3.138089083062001,3.5147321234422257
DX,Pre-treatment,ENSG00000089597,GANAB,-0.26482405828679845,0.006108301321633069,0.34354471910395196,7.232396380171864,7.497220438458663
DX,Pre-treatment,ENSG00000119285,HEATR1,-0.41017217962333996,0.006108301321633069,0.34354471910395196,3.595672313895728,4.005844493519068
DX,Pre-treatment,ENSG00000180316,PNPLA1,0.42218441284723207,0.006108301321633069,0.34354471910395196,2.9663084598475034,2.5441240470002713
DX,Pre-treatment,ENSG00000087263,OGFOD1,-0.3001619699739866,0.006108301321633069,0.34354471910395196,4.109359999184562,4.409521969158549
DX,Pre-treatment,ENSG00000133835,HSD17B4,-0.25690067492276203,0.0063943088625827,0.34354471910395196,5.222077776713098,5.47897845163586
DX,Pre-treatment,ENSG00000131504,DIAPH1,-0.3431606686576538,0.0063943088625827,0.34354471910395196,7.733034676601199,8.076195345258853
DX,Pre-treatment,ENSG00000009954,BAZ1B,-0.3821478433456429,0.0063943088625827,0.34354471910395196,5.207505881833797,5.58965372517944
DX,Pre-treatment,ENSG00000180596,HIST1H2BC,0.5680898807590742,0.0063943088625827,0.34354471910395196,4.948569452673996,4.380479571914922
DX,Pre-treatment,ENSG00000124767,GLO1,-0.37290684493535853,0.0063943088625827,0.34354471910395196,4.501015966829105,4.873922811764464
DX,Pre-treatment,ENSG00000047849,MAP4,-0.3921124344603868,0.0063943088625827,0.34354471910395196,5.358654246945349,5.750766681405736
DX,Pre-treatment,ENSG00000221869,CEBPD,0.38222252354194275,0.0063943088625827,0.34354471910395196,8.734125018305779,8.351902494763836
DX,Pre-treatment,ENSG00000204120,GIGYF2,-0.2575340188797517,0.0063943088625827,0.34354471910395196,5.212840102426058,5.4703741213058095
DX,Pre-treatment,ENSG00000108883,EFTUD2,-0.28939189628397344,0.0063943088625827,0.34354471910395196,6.265535235946578,6.554927132230551
DX,Pre-treatment,ENSG00000197956,S100A6,0.3779377681212761,0.0063943088625827,0.34354471910395196,9.845315106237463,9.467377338116187
DX,Pre-treatment,ENSG00000160439,RDH13,-0.39367200246417156,0.0063943088625827,0.34354471910395196,2.1417771562598396,2.535449158724011
DX,Pre-treatment,ENSG00000204084,INPP5B,-0.40742803858999377,0.0063943088625827,0.34354471910395196,4.46076737362394,4.868195412213934
DX,Pre-treatment,ENSG00000214212,C19orf38,0.3117125327243251,0.0063943088625827,0.34354471910395196,7.696642033410616,7.384929500686291
DX,Pre-treatment,ENSG00000140968,IRF8,-0.30911914155447384,0.0063943088625827,0.34354471910395196,5.986045078989851,6.295164220544325
DX,Pre-treatment,ENSG00000170542,SERPINB9,-0.4500788843063228,0.0063943088625827,0.34354471910395196,5.845112597300857,6.29519148160718
DX,Pre-treatment,ENSG00000124780,KCNK17,-0.27962429253075277,0.006534038159951698,0.34354471910395196,0.07415063692655523,0.353774929457308
DX,Pre-treatment,ENSG00000159708,LRRC36,-0.13035581671753704,0.006692310363290868,0.34354471910395196,0.10100398697825143,0.23135980369578846
DX,Pre-treatment,ENSG00000170445,HARS,-0.27953062883320623,0.006692310363290868,0.34354471910395196,5.076180055452325,5.3557106842855315
DX,Pre-treatment,ENSG00000112486,CCR6,-0.6768811056442008,0.006692310363290868,0.34354471910395196,2.7331253126041903,3.410006418248391
DX,Pre-treatment,ENSG00000134899,ERCC5,-0.290766134374274,0.006692310363290868,0.34354471910395196,4.252635443935372,4.543401578309646
DX,Pre-treatment,ENSG00000116062,MSH6,-0.30681641287775374,0.006692310363290868,0.34354471910395196,4.1561566051397,4.462973018017454
DX,Pre-treatment,ENSG00000101442,ACTR5,-0.30752018328736597,0.006692310363290868,0.34354471910395196,3.151367408279907,3.4588875915672728
DX,Pre-treatment,ENSG00000136960,ENPP2,-0.35006023229208816,0.006692310363290868,0.34354471910395196,0.845742174804141,1.1958024070962292
DX,Pre-treatment,ENSG00000204311,DFNB59,-0.14737135527617187,0.006692310363290868,0.34354471910395196,0.1791925031408423,0.3265638584170142
DX,Pre-treatment,ENSG00000215421,ZNF407,-0.20143165038055244,0.006692310363290868,0.34354471910395196,3.6972358564716856,3.898667506852238
DX,Pre-treatment,ENSG00000140598,EFTUD1,-0.3274670503786963,0.007002738336521035,0.34354471910395196,3.3780162751432705,3.705483325521967
DX,Pre-treatment,ENSG00000122223,CD244,-0.4420381322969771,0.007002738336521035,0.34354471910395196,5.126133358704826,5.568171491001803
DX,Pre-treatment,ENSG00000183337,BCOR,-0.408909070777594,0.007002738336521035,0.34354471910395196,3.964304322582639,4.373213393360233
DX,Pre-treatment,ENSG00000124571,XPO5,-0.345519120408877,0.007002738336521035,0.34354471910395196,4.217350995501003,4.56287011590988
DX,Pre-treatment,ENSG00000143157,POGK,-0.2633949031934053,0.007002738336521035,0.34354471910395196,5.4210880984172425,5.684483001610648
DX,Pre-treatment,ENSG00000075856,SART3,-0.2784686646209762,0.007002738336521035,0.34354471910395196,5.265156973311588,5.543625637932564
DX,Pre-treatment,ENSG00000173402,DAG1,-0.29904683104614094,0.007002738336521035,0.34354471910395196,3.6547580582256103,3.953804889271751
DX,Pre-treatment,ENSG00000113569,NUP155,-0.3657085665576316,0.007002738336521035,0.34354471910395196,3.3742985580870006,3.7400071246446323
DX,Pre-treatment,ENSG00000100592,DAAM1,-0.4436928845786783,0.007002738336521035,0.34354471910395196,1.9221585674714121,2.3658514520500904
DX,Pre-treatment,ENSG00000158528,PPP1R9A,-0.2345336187878508,0.007002738336521035,0.34354471910395196,0.13985257738733511,0.3743861961751859
DX,Pre-treatment,ENSG00000128829,EIF2AK4,-0.40400521378567333,0.007002738336521035,0.34354471910395196,3.7937123839993845,4.197717597785058
DX,Pre-treatment,ENSG00000135775,COG2,-0.32666788529706725,0.007002738336521035,0.34354471910395196,4.139593475651304,4.466261360948371
DX,Pre-treatment,ENSG00000151914,DST,-0.39472418646627383,0.007002738336521035,0.34354471910395196,1.342516623117943,1.737240809584217
DX,Pre-treatment,ENSG00000104998,IL27RA,-0.2929509242489452,0.00732603757288484,0.34354471910395196,5.885061738736158,6.178012662985103
DX,Pre-treatment,ENSG00000213901,SLC23A3,-0.17961460660999462,0.00732603757288484,0.34354471910395196,0.6807202347147046,0.8603348413246992
DX,Pre-treatment,ENSG00000213689,TREX1,-0.369186524027846,0.00732603757288484,0.34354471910395196,5.61955041418358,5.988736938211426
DX,Pre-treatment,ENSG00000155561,NUP205,-0.3517649020228131,0.00732603757288484,0.34354471910395196,4.491163090142057,4.84292799216487
DX,Pre-treatment,ENSG00000071894,CPSF1,-0.40272287135425433,0.00732603757288484,0.34354471910395196,5.7562157439572275,6.158938615311482
DX,Pre-treatment,ENSG00000184967,NOC4L,-0.425451512902042,0.00732603757288484,0.34354471910395196,3.857702128926276,4.283153641828318
DX,Pre-treatment,ENSG00000197102,DYNC1H1,-0.3187603664506593,0.00732603757288484,0.34354471910395196,6.392970067110023,6.711730433560683
DX,Pre-treatment,ENSG00000117868,ESYT2,-0.47895080024059844,0.00732603757288484,0.34354471910395196,5.9130041959823005,6.391954996222899
DX,Pre-treatment,ENSG00000089091,DZANK1,-0.43342016542657036,0.00732603757288484,0.34354471910395196,0.8224911260267336,1.255911291453304
DX,Pre-treatment,ENSG00000112149,CD83,-0.45192538669603044,0.00732603757288484,0.34354471910395196,2.4555136634577996,2.90743905015383
DX,Pre-treatment,ENSG00000111667,USP5,-0.362389935354277,0.00732603757288484,0.34354471910395196,5.309445989455155,5.671835924809432
DX,Pre-treatment,ENSG00000112685,EXOC2,-0.2891611883249894,0.00732603757288484,0.34354471910395196,4.615267550617456,4.904428738942445
DX,Pre-treatment,ENSG00000267730,CTD-2537I9.5,-0.061211313485734165,0.007662415147952385,0.34354471910395196,0.06488575041136249,0.12609706389709666
DX,Pre-treatment,ENSG00000168003,SLC3A2,-0.28507358825536944,0.007662665342273844,0.34354471910395196,5.744596857943998,6.0296704461993675
DX,Pre-treatment,ENSG00000136425,CIB2,-0.2971517873247933,0.007662665342273844,0.34354471910395196,1.0079174318790525,1.3050692192038458
DX,Pre-treatment,ENSG00000112992,NNT,-0.3309630009317024,0.007662665342273844,0.34354471910395196,4.551083087969019,4.882046088900721
DX,Pre-treatment,ENSG00000100906,NFKBIA,0.28238292272705934,0.007662665342273844,0.34354471910395196,7.781362132451023,7.498979209723964
DX,Pre-treatment,ENSG00000163687,DNASE1L3,-0.3133567454733849,0.007662665342273844,0.34354471910395196,0.2448659625514382,0.5582227080248231
DX,Pre-treatment,ENSG00000164465,DCBLD1,-0.4082596130361369,0.007662665342273844,0.34354471910395196,1.6356051302660763,2.0438647433022132
DX,Pre-treatment,ENSG00000171824,EXOSC10,-0.37087947611849703,0.007662665342273844,0.34354471910395196,5.197413194638442,5.568292670756939
DX,Pre-treatment,ENSG00000184117,NIPSNAP1,-0.29926431801299547,0.007662665342273844,0.34354471910395196,4.695172259832318,4.994436577845313
DX,Pre-treatment,ENSG00000185527,PDE6G,-0.31845598810054465,0.007662665342273844,0.34354471910395196,1.6841942538713313,2.002650241971876
DX,Pre-treatment,ENSG00000116691,MIIP,0.2925549954162143,0.007662665342273844,0.34354471910395196,6.56693749763046,6.274382502214245
DX,Pre-treatment,ENSG00000018610,CXorf56,-0.2855690398999333,0.007662665342273844,0.34354471910395196,3.1799844740984455,3.465553513998379
DX,Pre-treatment,ENSG00000102221,JADE3,-0.28285164179934463,0.007662665342273844,0.34354471910395196,0.9068914897127983,1.189743131512143
DX,Pre-treatment,ENSG00000196358,NTNG2,0.3669493615779853,0.007662665342273844,0.34354471910395196,6.648092811502282,6.281143449924297
DX,Pre-treatment,ENSG00000117597,DIEXF,-0.4639726504587216,0.007662665342273844,0.34354471910395196,3.5096303513138727,3.9736030017725943
DX,Pre-treatment,ENSG00000104884,ERCC2,-0.32293334206556823,0.007662665342273844,0.34354471910395196,3.632017961284244,3.9549513033498123
DX,Pre-treatment,ENSG00000198589,LRBA,-0.4491301043482747,0.007662665342273844,0.34354471910395196,3.9557218403471937,4.404851944695468
DX,Pre-treatment,ENSG00000134256,CD101,-0.4770128943473422,0.007662665342273844,0.34354471910395196,3.650687087893851,4.127699982241193
DX,Pre-treatment,ENSG00000116685,KIAA2013,0.1981888303021293,0.007662665342273844,0.34354471910395196,7.33183799184754,7.133649161545411
DX,Pre-treatment,ENSG00000127418,FGFRL1,-0.47136469602344544,0.007662665342273844,0.34354471910395196,2.9392853274869495,3.410650023510395
DX,Pre-treatment,ENSG00000214960,ISPD,-0.07496997954056016,0.008012055820855391,0.34354471910395196,0.06736534867013079,0.14233532821069095
DX,Pre-treatment,ENSG00000156304,SCAF4,-0.27482698304494235,0.008013091592081904,0.34354471910395196,4.933215827660591,5.208042810705534
DX,Pre-treatment,ENSG00000147144,CCDC120,-0.42581384358349617,0.008013091592081904,0.34354471910395196,2.2951624590248407,2.720976302608337
DX,Pre-treatment,ENSG00000077809,ENSG00000077809,-0.3127753012169783,0.008013091592081904,0.34354471910395196,3.7546391011106715,4.06741440232765
DX,Pre-treatment,ENSG00000108405,P2RX1,0.4269599861298463,0.008013091592081904,0.34354471910395196,6.922278801983523,6.495318815853676
DX,Pre-treatment,ENSG00000139641,ESYT1,-0.515654388326193,0.008013091592081904,0.34354471910395196,6.838998767802193,7.354653156128386
DX,Pre-treatment,ENSG00000197021,CXorf40B,-0.24113572834701769,0.008013091592081904,0.34354471910395196,3.6430216795223624,3.88415740786938
DX,Pre-treatment,ENSG00000160293,VAV2,-0.4686911058254246,0.008013091592081904,0.34354471910395196,3.7863621847522273,4.255053290577652
DX,Pre-treatment,ENSG00000105875,WDR91,-0.3025847697792514,0.008013091592081904,0.34354471910395196,4.4140756881110095,4.716660457890261
DX,Pre-treatment,ENSG00000198420,FAM115A,-0.2888822268351784,0.008013091592081904,0.34354471910395196,0.8065389318508386,1.095421158686017
DX,Pre-treatment,ENSG00000145833,DDX46,-0.26349453768255593,0.008013091592081904,0.34354471910395196,5.189136971440044,5.4526315091226
DX,Pre-treatment,ENSG00000213024,NUP62,-0.2158420020095182,0.008013091592081904,0.34354471910395196,6.139095674479789,6.354937676489307
