sample_code,Neutrophil,T_cell,Monocyte,B_cell,NK_cell,NLR_score,label,arm
S168_day_7,0.5982745842080307,-0.3973749051268244,-0.556809543734902,-0.30176928092521715,-1.324061098976869,0.9956494893348551,1,day_7
S169_day_7,0.05748206423558931,-0.40763436204152403,0.44192991776771173,-1.2467117852308365,-0.038795577715405205,0.46511642627711336,1,day_7
S170_day_7,-0.5343321850690232,-0.4874668245915562,-0.17592990645440904,-0.12447905745171217,-0.3008327479250867,-0.04686536047746703,0,day_7
S171_day_7,0.6941563074375181,0.7289367903531809,1.0441500306892166,-0.6934724678292506,0.6130347963571592,-0.034780482915662825,0,day_7
S19_day_7,0.8150340505015533,-0.5488648101039344,0.48773960019370893,-2.101162770630086,0.5381279677967277,1.3638988606054876,1,day_7
S20_day_7,1.7608759725197054,-2.7563482764798057,-1.5128293672961581,-2.159776901336956,-3.333401237334316,4.517224248999511,0,day_7
S22_day_7,-0.12338071852733516,0.23983816701060862,1.3561642764504982,1.0028853125650345,-0.052155028756461115,-0.3632188855379438,0,day_7
S24_day_7,-0.1675105193771704,-0.672977568988166,0.9827112642292625,-0.2740881317371386,-0.684465349214845,0.5054670496109955,0,day_7
S27_day_7,1.5655334597874477,-1.1618175439995677,0.16885029252451325,-1.0044054640497666,-0.7874040909854374,2.7273510037870157,1,day_7
S29_day_7,1.1350632679278498,-1.631350590216395,0.8032124294466286,-2.1232656371695113,0.105243888325746,2.7664138581442446,0,day_7
S30_day_7,-0.4766597036490768,-0.5969914980792409,0.2438745723718018,0.6406605888289324,-0.2021483883933273,0.12033179443016412,0,day_7
S34_day_7,-1.0234549012716185,0.7957763335625021,-1.039302107712695,0.6705682929909793,0.1650787151765579,-1.8192312348341206,0,day_7
S35_day_7,-0.41999885265980647,0.2866443250303204,-1.3652407929837522,1.390313394132787,0.702445392765577,-0.7066431776901269,0,day_7
S41_day_7,-1.7859064263951763,2.310502864269882,-1.3827473377970823,1.902733430903039,0.2902428511047509,-4.096409290665058,0,day_7
S42_day_7,-0.20931200533087121,0.7968819839089634,0.08709894102857921,0.937836761410532,0.5774520551834275,-1.0061939892398346,0,day_7
S43_day_7,0.37885283281251825,-0.6809080362935301,-0.1218465129435573,-0.017506748830136958,0.001388375572590023,1.0597608691060483,1,day_7
S49_day_7,0.16480568273393306,-0.39823525593254294,0.1040902876220973,0.4890984080084783,-0.2700539073856393,0.563040938666476,0,day_7
S50_day_7,-0.009373550440031419,-0.7677506914963858,0.8299427271827293,1.065934288761799,-1.3528101224083244,0.7583771410563543,0,day_7
S51_day_7,-0.2652368171499446,0.41738862623781264,0.6250933572420695,-1.1384759435169665,0.15660110616632925,-0.6826254433877572,0,day_7
S52_day_7,0.939419817971239,-0.8969135964189469,1.5808830549936193,-1.3025817350899729,-1.092324837160165,1.836333414390186,0,day_7
S53_day_7,0.3682773626710623,-0.8691973747181686,0.12144884487949802,-1.101434087860892,-0.6375983966605263,1.237474737389231,0,day_7
S54_day_7,0.1137766381775448,1.1369719282972204,-0.386701004754939,1.0159441359157375,0.142510423196917,-1.0231952901196757,0,day_7
S70_day_7,-0.24167887386653641,0.7379005273944825,-1.024573581244828,0.6886465722905682,1.0122081059242014,-0.979579401261019,0,day_7
S71_day_7,0.1844578863162749,-1.0289832244552877,1.620981056409682,-0.16768957196270176,-0.6396666439286631,1.2134411107715626,0,day_7
S72_day_7,0.3439183392612706,-0.028159147016869453,-0.19730300585318988,-1.2839739275529618,-0.28530843794204674,0.37207748627814,0,day_7
